    47	1,1002,-28.400778,-61.9718,41.946,4.9816,21.6112,24.889399,-4.601,-19.9554,-67.2772,0.3402,-29.361399,13.3848,0.0046,100.0,-81.525,12.7048,4.7107997,0.815,22.984,-7.32,79.1,50.387596,7.315,0.3402,27.968401,-4.8578,0.0042,0.0,-16.190401,53.6386,1.6852001,26.7746,26.7916,-1.8238001,34.12,-35.060802,75.512,0.3412,-18.760601,-4.3954,-0.0086,88.9,-81.351204,-4.8705997,3.8934,-0.1574,2.3583999,0.0988,0.0,0.0,-6.52,-8.94,0.0,-6.555,0.0,3,B,0,0
    48	1,1002,-28.28668,-59.814198,44.4308,4.452,21.543999,24.8126,-5.8840003,-23.491999,-66.121,0.3402,-30.9366,6.7084002,0.0046,100.0,-81.4074,14.478001,4.0442,2.318,24.063,-10.2454,75.3,54.810402,6.5196004,0.3402,27.8906,-5.2585998,0.0042,0.0,-13.511999,56.317,1.4319999,26.777,26.7948,-3.1188002,34.12,-36.9894,74.7862,0.3412,-19.5104,-9.6672,-0.0062,85.06,-81.3692,-4.4852,3.9082,-0.16360001,5.0857997,0.1308,0.0,0.0,-6.406,-8.83,0.0,-6.44,0.0,3,B,0,0
    49	1,1002,-28.172428,-57.484398,47.114,3.7336,21.4712,24.729399,-7.2697997,-25.5652,-65.829,0.3402,-31.1526,2.5554,0.0046,100.0,-80.1788,18.662199,1.7596,12.6508,22.8352,-14.67,71.56,57.8288,5.934,0.3402,27.8422,-5.4997997,0.0042,0.0,-11.726,58.1044,1.1924,26.803799,26.824,-3.9588,34.12,-38.2942,74.0204,0.3412,-19.5322,-12.9234,-0.006,81.3,-81.377594,-4.0814,3.9132001,-0.1034,6.7814,0.17379999,0.0,0.0,-6.297,-8.71,0.0,-6.332,0.0,3,B,0,0
    50	1,1002,-28.06861,-55.341,49.582798,2.9373999,21.404,24.6526,-8.5452,-28.4004,-65.872,0.3402,-30.6766,-2.5818,0.0042,100.0,-78.3388,20.786001,0.5888,22.600801,19.660799,-8.5286,68.06,59.6846,5.5648,0.3402,27.8272,-5.5708003,0.0042,0.0,-9.265,60.565,0.7716,26.946999,26.7778,-5.1484003,34.12,-40.038002,72.6006,0.3412,-18.624,-17.4538,-0.0069999998,77.8,-81.3864,-3.3604002,3.9572,-0.106400006,8.765,0.60220003,0.0,0.0,-6.19,-8.61,0.0,-6.227,0.0,3,B,0,0
    51	1,1002,-27.958885,-52.7058,52.6264,1.898,17.1352,20.758799,6.015,-33.7312,-66.3176,0.3402,-30.2994,-0.72580004,0.005,100.0,-76.4196,22.1272,0.268,27.6,16.3184,-0.9342,64.25,64.013596,4.4406,0.3402,26.496399,-9.4096,0.0046,0.0,-4.5704,65.2638,0.3254,25.5284,27.975601,0.22719999,34.12,-43.1324,68.9238,0.3412,-16.0982,-24.222801,-0.0068,74.0,-81.4098,-1.5028,4.08,-0.1634,12.194,0.8268,0.0,0.0,-6.08,-8.5,0.0,-6.113,0.0,3,B,0,0
    52	1,1002,-27.84513,-50.995,54.6988,2.428,17.0824,20.693998,4.6976,-36.230602,-66.261604,0.3402,-29.7504,1.4772,0.0047999998,100.0,-71.8604,24.1954,0.3326,32.422,12.4526005,0.19,60.53,66.1444,3.4876,0.3402,24.6768,-13.174399,0.0046,0.0,-2.5707998,67.6912,0.33720002,22.512,30.1508,0.0746,34.12,-44.5866,66.301,0.5418,-13.837,-27.590601,6.1372,70.25,-81.425,-0.42099997,4.1562,-0.19479999,13.614599,0.9888,0.0,0.0,-5.97,-8.39,0.0,-6.004,0.0,3,B,0,0
    53	1,1002,-27.738884,-48.864,57.2802,2.9056,17.0164,20.613,3.0566,-40.2576,-65.7954,0.3402,-26.0606,5.564,0.0056,100.0,-68.2494,25.6218,0.3398,33.7738,14.5516,0.0126,56.84,67.8982,2.3525999,0.3402,22.2406,-16.6818,0.0046,100.0,-1.0324,70.0326,0.34,18.846199,31.991798,0.017,34.12,-45.6422,64.17,1.0404,-14.3624,-29.068,7.1621995,66.56,-81.4408,0.64980006,4.2366,-0.22659999,14.790601,1.1340001,0.0,0.0,-5.86,-8.28,-9.92,-5.895,0.0,3,B,0,0
    54	1,1002,-27.6244,-48.772797,55.0462,4.7638,-11.295,-49.6366,24.9682,-42.8442,-64.7872,0.3402,-18.2542,11.3912,0.0062,100.0,-66.0052,26.7098,0.3398,33.4264,17.8648,0.0046,52.84,71.2762,-1.5094,0.3402,14.7973995,-25.168999,0.0002,96.0,1.0683999,76.1804,0.3402,3.3876002,34.046,0.005,34.12,-46.9138,60.4558,1.7484,-0.335,-33.942398,3.1502,62.56,-81.489,3.6016,4.4748,-0.2912,17.1754,1.4308,0.0,0.0,-5.74,-8.16,-9.805,-5.777,0.0,3,B,0,0
    55	1,1002,-27.513058,-49.994198,49.6784,7.3817997,-11.256,-49.472797,23.478798,-43.741,-64.042206,0.3402,-13.1458,13.681999,0.0062,100.0,-60.398197,30.6986,0.3398,30.8474,26.735802,0.0044,49.28,72.406204,-4.0002,0.3402,10.351601,-28.678799,0.0,92.44,1.0758001,78.1414,0.3402,-2.2456,33.198997,0.005,34.12,-46.962,57.848198,1.9402001,-0.8854,-35.4222,2.0394,59.03,-81.5046,4.6257997,4.5544,-0.2224,17.8466,1.1844001,0.0,0.0,-5.637,-8.055,-9.7,-5.67,0.0,3,B,0,0
    56	1,1002,-27.40885,-51.1182,44.7392,9.655399,-11.22,-49.3216,22.1082,-44.4892,-62.818798,0.3402,-5.6359997,15.046,0.0062,100.0,-57.441,33.6364,0.3398,28.1296,31.782,0.0047999998,45.78,73.015,-5.9867997,0.593,8.1998,-30.613,6.2265997,88.94,0.5658,80.815,0.3402,-8.9470005,31.0674,0.005,45.88,-47.2898,51.041603,1.9660001,-2.8123999,-38.505,-0.4934,55.5,-81.512,6.1532,4.5682,0.0922,18.708199,-0.77559996,0.0,0.0,-5.53,-7.95,-9.59,-5.566,0.0,3,B,0,0
    57	1,1002,-27.295181,-52.3312,39.4058,11.9638,-11.181,-49.1578,20.628,-44.8666,-60.4036,0.3402,-1.0798,12.726801,0.0044,100.0,-55.871002,35.5902,0.43919998,26.3344,34.552,5.9955997,41.97,73.557594,-9.6076,1.1722,-5.0876,-39.7154,4.6466002,85.1,-1.8646001,85.6798,0.3402,-18.2104,23.685,0.0054,45.88,-47.618397,47.4542,1.9232001,-4.2802,-39.624,-0.4364,51.72,-81.411804,9.578,4.0926,0.8294,20.34,-3.9394,0.0,0.0,-5.418,-7.836,-9.484,-5.453,0.0,3,B,0,0
    58	1,1002,-27.184788,-53.447598,34.498,13.952801,-11.145,-49.006603,19.265999,-45.011803,-59.3702,0.3402,-2.4696,12.5206,0.0046,100.0,-51.4012,41.601,1.5832001,27.126001,36.5278,6.774,38.16,72.759796,-16.520601,1.6244,-4.3934,-42.9994,-0.1672,81.3,-3.575,87.355995,0.3402,-22.2682,16.9554,0.0054,45.88,-48.101,43.4586,1.8874,-4.9512,-40.0256,-0.312,52.56,-81.3308,11.3102,3.7426002,1.2378,21.152199,-4.2707996,0.0,0.0,-5.305,-7.723,-9.37,-5.34,0.0,3,B,0,0
    59	1,1002,-27.077023,-54.837997,28.3848,16.2478,-11.1006,-48.8194,17.5692,-45.656403,-57.501,0.3402,-7.0621996,13.9744,0.0004,97.56,-47.872204,41.4266,2.7722,32.867,-3.8442001,10.6908,36.88,72.385,-20.5274,1.6422,-3.8456,-44.1066,0.9986,77.7,-5.3538,88.344,0.3402,-24.656399,10.1314,0.0054,45.88,,,,,,,,-80.8396,12.9306,3.542,7.618,21.822199,-2.4178,0.0,0.0,-5.2,-7.617,-9.266,-5.234,0.0,3,B,0,0
    60	1,1002,-26.960146,-56.2226,22.2948,18.3312,-11.058599,-48.6334,15.879001,-46.636402,-56.097797,0.3402,-12.2254,13.757,0.0004,93.5,-44.582996,41.0486,3.3386,32.901398,-3.7248,0.1906,36.88,71.88,-26.88,1.6414,-3.4933999,-45.0076,-0.3082,77.6,-9.804,88.8198,0.3402,-25.2342,-3.1829998,0.005,45.88,,,,,,,,-79.346405,16.576801,3.0426002,9.208401,21.958,-3.9234,0.0,0.0,-5.08,-7.496,-9.14,-5.113,0.0,3,B,0,0
    61	1,1002,-26.839785,-57.5104,16.6318,20.0856,-11.0194,-48.4598,14.3071995,-47.721203,-55.1198,0.3402,-16.2096,12.3359995,0.0004,89.5,-39.9216,40.5274,3.3018,32.8986,-3.6718,-0.309,36.88,71.5338,-31.3872,1.6102,-3.4376001,-45.127003,-0.3036,77.6,-12.6314,88.0122,0.3402,-23.1122,-10.002399,0.005,45.88,,,,,,,,-78.5006,18.5942,2.6239998,9.2394,22.048601,-5.1001997,0.0,0.0,-4.96,-7.38,-9.02,-4.996,0.0,3,B,0,0
    62	1,1002,-26.733187,-58.518997,12.1962,21.3352,-10.9886,-48.3234,13.0762,-50.8984,-53.602596,0.3402,-23.1626,6.5235996,0.0002,85.8,-37.4538,40.252,3.2784,32.8986,-3.6718,-0.309,36.88,71.220604,-35.5294,1.5816001,-3.3982,-45.238,-0.3012,77.6,-14.4486,86.980804,0.3402,-20.6218,-14.2386,0.005,45.88,,,,,,,,-77.575,20.8036,2.0454,9.2716,22.133001,-6.3632,0.0,0.0,-4.848,-7.27,-8.914,-4.883,0.0,3,B,0,0
    63	1,1002,-26.62009,-59.9808,5.7674,22.9524,-10.9438,-48.1252,11.2916,-53.8202,-53.2248,0.3402,-26.375801,0.17559999,0.0002,82.0,-34.163403,39.8848,3.2472,32.8986,-3.6718,-0.309,36.88,70.995,-38.548203,1.5558,-3.3798,-45.3216,-0.6178,77.6,-15.8792,85.7718,0.3402,-17.7596,-17.548,0.005,45.88,,,,,,,,-76.1014,24.318201,0.8836,9.457,22.190601,-7.5462,0.0,0.0,-4.74,-7.156,-8.805,-4.773,0.0,3,B,0,0
    64	1,1002,-26.499361,-61.1644,0.5628,24.091398,-10.9074,-47.966602,9.847199,-55.8444,-53.404198,0.3402,-27.341599,-4.4798,0.0002,78.1,-28.953602,39.303402,3.1926,32.8986,-3.6718,-0.6336,36.88,70.3472,-47.2598,1.1932,-3.3767998,-45.5714,-3.0670002,89.44,-18.24,82.151794,0.3402,-9.2726,-22.985802,0.005,45.88,,,,,,,,-74.6952,27.633799,0.4,13.521,31.1832,-3.0114002,0.0,0.0,-4.62,-7.043,-8.69,-4.656,0.0,3,B,0,0
    65	1,1002,-26.385181,-62.4344,-5.023,25.1434,-10.868199,-47.7958,8.297,-60.4644,-54.8954,0.3402,-28.202,-11.9242,-0.0008,74.3,-25.6632,38.936203,3.0592,32.8986,-3.6718,-1.9319999,36.88,69.949196,-52.5848,0.7422,-3.6685998,-45.6306,-4.4783998,89.44,-18.8032,80.1712,0.3402,-4.7212,-24.2764,0.0047999998,45.88,,,,,,,,-73.657005,30.2592,0.32439998,11.207,31.8712,0.0476,0.0,0.0,-4.508,-6.93,-8.57,-4.543,0.0,3,B,0,0
    66	1,1002,-26.278202,-63.6098,-10.1912,25.9588,-10.8318,-47.637203,6.8626003,-62.608997,-55.872,0.3402,-28.8618,-13.933399,-0.0008,70.5,-23.1954,38.6608,2.8734,32.8986,-3.6718,-2.9057999,36.88,69.6868,-55.2402,0.5084,-5.173,-45.4248,-3.4092002,89.44,-19.1052,76.231,0.3402,-0.0672,-25.288,0.0042,45.88,,,,,,,,-72.8502,33.23,0.3368,6.9076,32.7576,0.085200004,0.0,0.0,-4.4,-6.816,-8.46,-4.434,0.0,3,B,0,0
    67	1,1002,-26.166183,-64.6912,-14.9468,26.5736,-10.7982,-47.4908,5.5426,-65.0478,-57.13,0.3402,-29.6432,-15.953199,-0.00059999997,66.7,-17.711401,38.048798,2.1994,32.9028,-3.6688,-5.0692,36.88,68.0468,-62.627403,0.3326,-14.369399,-42.8666,0.0784,89.44,-19.0486,73.6382,0.38939998,0.9286,-26.966202,5.912,42.06,,,,,,,,-72.0602,39.2926,0.3402,2.9916,33.1942,0.0042,0.0,0.0,-4.285,-6.703,-8.35,-4.32,0.0,3,B,0,0
    68	1,1002,-26.051735,-66.0382,-20.871,27.1568,-10.7562,-47.3084,3.8982,-70.437004,-60.2082,0.3402,-32.0214,-18.7686,-0.00059999997,62.94,-14.648001,37.7386,1.68,34.154198,-2.9970002,-6.1362,34.25,66.4054,-66.4288,0.3378,-21.1326,-40.4198,0.0342,86.8,-19.0072,71.5474,0.8532,0.41979998,-28.437,6.0571995,40.72,,,,,,,,-71.8042,42.337,0.3402,2.6828,33.2182,0.0042,0.0,0.0,-4.17,-6.59,-8.234,-4.207,0.0,3,B,0,0
    69	1,1002,-25.938437,-67.2908,-26.38,27.516,-10.716999,-47.1404,2.3692,-73.143,-61.8002,0.3402,-32.5424,-19.185,0.0036000002,62.34,-11.1272,37.4832,0.9996,36.118797,-2.22,-7.3882003,30.42,63.929,-70.2906,0.3398,-27.0822,-36.9482,0.0106,86.25,-19.8114,66.009796,1.6511999,-10.0448,-38.368603,3.4085999,48.72,,,,,,,,-71.628395,44.551403,0.3402,2.6160002,33.2228,0.0042,12.0,0.0,-4.06,-6.477,-8.125,-4.094,0.0,3,B,0,0
    70	1,1002,-25.829967,-68.2714,-30.6948,27.6732,-10.6862,-47.0084,1.1714,-75.0412,-62.9202,0.3402,-32.5304,-19.204,0.0038,62.34,-8.981,37.3676,0.5486,37.255802,-1.4253999,-7.5432,26.9,61.801003,-72.9806,0.3398,-29.1534,-35.198997,0.0088,86.25,-20.715601,62.4138,1.8356,-9.7104,-39.6974,0.234,47.06,,,,,,,,-71.2174,49.8106,0.3402,2.5823998,33.224,0.0042,12.16,0.0,-3.955,-6.375,-8.016,-3.99,0.0,3,B,0,0
    71	1,1002,-25.72024,-69.5158,-36.1688,27.7152,-10.646999,-46.8404,-0.3472,-79.9732,-66.1156,1.4884,-21.883001,-18.5104,18.7032,61.22,-2.5354,37.0658,0.33040002,39.651,-5.8068,0.1974,23.2,56.802002,-78.7234,0.3398,-30.5276,-33.9706,0.009,86.25,-21.5254,59.1058,1.8182001,-9.7074,-39.698997,-0.3036,47.06,,,,,,,,-70.9756,52.5754,0.3402,3.5474,33.077198,0.0044,12.16,0.0,-3.844,-6.26,-7.91,-3.88,0.0,3,B,0,0
    72	1,1002,-25.60899,-70.667,-41.2342,27.596,-10.6106,-46.6844,-1.7512,-81.3966,-67.772995,3.6496,-9.7128,-17.853199,26.8076,57.34,1.1574,36.3824,0.3388,40.951797,-8.1434,0.036,19.34,54.448997,-81.2062,0.3398,-32.244198,-32.1808,0.0094,86.25,-22.8974,53.4812,1.7739999,-9.6738,-39.709,-0.3094,47.06,,,,,,,,-69.9406,57.6886,0.3402,9.6396,31.1226,0.005,12.16,0.0,-3.73,-6.15,-7.793,-3.766,0.0,3,B,0,0
    73	1,1002,-25.49958,-71.9906,-47.058,27.2698,-10.5686,-46.5054,-3.3654,-81.6596,-69.458,6.5506,1.0102,-15.493199,30.152199,56.88,7.8915997,35.1252,0.3398,43.4088,-7.5192,0.0084,16.86,48.8438,-85.6228,0.3398,-38.3124,-23.087,0.0095999995,86.25,-23.783998,49.8402,1.7454,-9.6738,-39.709,-0.3094,47.06,,,,,,,,-68.6384,60.8826,0.3402,14.431999,27.4468,0.0056,12.16,0.0,-3.621,-6.04,-7.688,-3.656,0.0,3,B,0,0
    74	1,1002,-25.39179,-72.87,-50.927998,26.94,-10.540601,-46.3874,-4.4382,-81.6018,-70.4624,8.8306,0.4764,-11.618199,30.553001,56.88,11.511,34.5116,0.3398,43.4484,-7.277,0.0088,16.86,45.5444,-87.311,0.3398,-40.431,-18.264399,0.009,86.25,-24.751202,45.8682,1.7142,-9.6738,-39.709,-0.3094,47.06,,,,,,,,-67.2248,62.9118,0.3402,18.9958,21.418798,0.0058,12.16,0.0,-3.51,-5.93,-7.574,-3.547,0.0,3,B,0,0
    75	1,1002,-25.277712,-74.185,-56.7142,26.2782,-10.4986,-46.2104,-6.0421996,-80.772995,-71.7048,13.628,8.328401,-6.5534,29.618,56.88,17.668001,33.4894,0.3398,43.451,-7.2474,0.0088,16.86,42.4658,-88.555,0.3398,-41.5048,-15.2134,0.0092,86.25,-25.6378,42.227203,1.6803999,-9.6738,-39.709,-0.634,47.06,,,,,,,,-65.655,64.2266,0.3402,22.2658,14.2596,0.0058,12.16,0.0,-3.398,-5.816,-7.465,-3.436,0.0,3,B,0,0
    76	1,1002,-25.165018,-75.5818,-62.8622,25.351799,-10.4538,-46.021603,-7.7465997,-79.3838,-72.7938,18.3938,8.3496,-6.497,27.6604,56.88,21.9808,32.631,0.3398,42.68,-10.266999,0.0094,16.86,35.3786,-90.2936,0.3398,-43.177998,-5.1072,0.0095999995,86.25,-27.2498,35.6072,1.3852,-9.6738,-39.709,-2.7979999,47.06,,,,,,,,-61.7082,65.1728,0.3402,23.7944,-1.3967999,0.0052,12.16,0.0,-3.281,-5.7,-7.348,-3.318,0.0,3,B,0,0
    77	1,1002,-25.049944,-76.712006,-67.8392,24.4322,-10.4174,-45.8682,-9.125999,-78.5404,-73.337204,20.8744,17.5614,-0.6066,26.5602,56.88,24.434399,31.9262,0.3398,41.5038,-13.565,0.0095999995,16.86,31.4252,-90.4298,0.3398,-42.9838,1.1841999,0.0092,86.25,-28.136398,31.965601,1.0696,-9.684,-39.743603,-3.9770002,47.06,,,,,,,,-59.593,64.73,0.3402,22.3226,-7.4536,0.005,12.16,0.0,-3.17,-5.59,-7.234,-3.207,0.0,3,B,0,0
    78	1,1002,-24.945705,-77.344,-69.407005,24.610802,-1.7376,19.2496,12.516801,-77.0922,-73.4848,22.973,16.6188,-6.5752,21.450401,56.88,31.075401,29.0554,0.3398,38.776,-19.403,0.0092,16.86,27.1786,-89.973,0.3398,-41.8784,7.4408,0.0094,86.25,-29.113602,27.9898,0.6014,-10.200399,-39.6412,-5.3252,47.06,,,,,,,,-58.1614,64.098,0.3402,20.882,-10.8236,0.0044,12.16,0.0,-3.064,-5.484,-7.13,-3.1,0.0,3,B,0,0
    79	1,1002,-24.834627,-77.531204,-67.3254,25.8822,-1.7298,19.184599,11.068199,-75.5708,-74.083,24.4578,16.5744,-6.4853997,3.4626,56.88,34.5696,27.1738,0.3398,37.3516,-21.77,0.0094,16.86,24.101599,-89.2064,0.3398,-40.198997,12.510401,0.0094,86.25,-29.9474,25.039,0.3198,-11.470401,-39.2422,-1.612,47.06,,,,,,,,-54.6814,61.7938,0.3402,19.424799,-14.510799,0.004,12.16,0.0,-2.959,-5.38,-7.023,-2.994,0.0,3,B,0,0
    80	1,1002,-24.726032,-77.704,-65.41,26.917,-1.7226,19.1246,9.7352,-74.1922,-74.6204,24.4978,16.5184,-6.4182,-0.1776,56.88,37.5634,25.1958,0.3398,34.4998,-25.5398,0.0095999995,16.86,20.2674,-87.5768,0.3398,-36.533,19.451601,0.0095999995,86.25,-31.883202,18.152,0.3382,-11.034599,-39.3558,0.0508,47.06,,,,,,,,-52.7342,60.3076,0.3402,19.5618,-15.0859995,0.004,12.16,0.0,-2.844,-5.26,-6.91,-2.879,0.0,3,B,0,0
    81	1,1002,-24.60455,-77.9192,-63.0244,28.023201,-1.7136,19.049599,8.075,-71.0394,-75.836,24.444199,16.385,-6.271,-0.2884,56.88,40.9744,22.101398,0.3398,28.578201,-31.098,0.0095999995,28.62,14.215601,-82.7208,0.3398,-27.4526,29.3968,0.009,86.25,-32.89,14.903399,0.3402,-13.2948,-38.5232,0.0082,47.06,,,,,,,,-51.259598,59.1664,0.3402,19.7382,-15.3108,0.004,12.16,0.0,-2.727,-5.145,-6.793,-2.762,0.0,3,B,0,0
    82	1,1002,-24.493418,-78.1038,-60.9644,28.8142,-1.7058,18.9848,6.6412,-69.949,-76.252205,24.425,16.3386,-6.2198,-0.2884,56.88,44.5836,16.6228,0.3398,17.2378,-37.2146,0.0095999995,28.62,12.426,-80.7274,0.3398,-26.748201,29.95,0.0092,86.25,-34.1448,11.8514,0.3402,-16.1416,-33.935,0.005,47.06,,,,,,,,-47.7726,56.457203,0.3402,20.085,-15.615601,0.004,12.16,0.0,-2.617,-5.035,-6.684,-2.652,0.0,3,B,0,0
    83	1,1002,-24.387474,-78.2742,-59.069,29.4068,-1.6986,18.9272,5.322,-68.4544,-76.8188,24.398602,16.2766,-6.1494,-0.2884,56.88,45.718998,13.4354,0.3398,10.6421995,-38.923203,0.0095999995,28.62,9.8874,-78.0724,0.3398,-28.8756,27.6636,0.0095999995,86.25,-37.1712,7.3432,0.3402,-18.7458,-19.8726,0.005,47.06,,,,,,,,-46.0918,55.1502,0.3402,20.2434,-15.739599,0.004,12.16,0.0,-2.51,-4.93,-6.574,-2.545,0.0,3,B,0,0
    84	1,1002,-24.279337,-78.4444,-57.1796,29.8678,-1.6914,18.8696,4.0066,-65.7486,-77.8344,24.247,16.215,-6.0784,-1.8662,56.88,46.2278,10.8158,0.3398,5.275,-39.4756,0.0095999995,28.62,4.6648,-74.01,0.3398,-32.8638,22.1516,0.0092,86.25,-38.793,5.803,0.8096,-19.6694,-17.9724,6.67,47.06,,,,,,,,-44.3968,53.8324,0.3402,20.4256,-15.8814,0.004,12.16,0.0,-2.398,-4.816,-6.46,-2.434,0.0,3,B,0,0
    85	1,1002,-24.161623,-78.6824,-54.512596,30.296202,-1.6811999,18.788,2.1502001,-64.2614,-78.391,24.0166,16.215,-6.0784,-3.0564,56.88,45.7282,3.3934,0.38919997,-9.6134,-37.186203,5.9234004,28.62,1.6142,-72.0404,0.3398,-33.6612,20.8372,0.0092,86.25,-40.5954,4.156,1.4952,-19.628199,-17.9412,8.149799,45.75,,,,,,,,-42.2026,52.06,0.3402,19.6818,-17.2136,0.0046,12.16,0.0,-2.28,-4.7,-6.344,-2.316,0.0,3,B,0,0
    86	1,1002,-24.049948,-78.8504,-52.637,30.440401,-1.6739999,18.7304,0.84440005,-61.827797,-79.3018,23.4044,16.215,-6.0784,-5.0039997,56.88,44.9556,0.96699995,0.8098,-12.2138,-36.1548,6.6759996,28.62,-1.839,-70.1304,0.3398,-35.3926,17.211601,0.0095999995,86.25,-43.9406,1.1332,3.3588,-21.2056,-18.6992,12.4918,42.1,-46.0798,92.155,0.67,0.0136,-0.1266,-1.0836,33.34,-39.546,49.1642,0.3402,15.9266,-21.021399,0.0042,12.16,0.0,-2.172,-4.59,-6.24,-2.207,0.0,3,B,0,0
    87	1,1002,-23.937634,-79.0592,-50.300602,30.4376,-1.665,18.6584,-0.78080004,-60.0702,-79.9596,22.7798,16.215,-6.0784,-6.4106,56.88,44.0816,-2.3406,1.3388001,-7.8803997,-44.9562,5.5965996,28.62,-7.677,-68.2152,0.3398,-37.8012,7.0524,0.0095999995,86.25,-46.3502,-0.9468,4.675,-23.113998,-19.622,11.938399,38.25,-46.07,92.129196,0.5276,0.1248,-0.45599997,-1.6996001,33.34,-38.3402,47.3256,0.3402,13.1138,-22.9256,0.0046,23.92,0.0,-2.059,-4.477,-6.125,-2.094,0.0,3,B,0,0
    88	1,1002,-23.827658,-79.2524,-48.128,30.251799,-1.6566,18.5912,-2.2910001,-58.988598,-80.3644,22.3198,16.215,-6.0784,-7.2762,56.88,42.558197,-10.971601,1.9353999,-7.993,-45.0714,-0.2288,28.62,-10.8262,-67.887405,0.3398,-37.5894,1.1755999,0.01,86.25,-47.932003,-2.2744,5.4658003,-24.19,-20.1372,11.8222,34.5,-46.128597,91.7874,0.3316,0.08979999,-4.0011997,-0.2408,33.34,-37.3248,45.1296,0.3402,9.201,-24.756,0.0046,23.92,0.0,-1.947,-4.367,-6.01,-1.982,0.0,3,B,0,0
    89	1,1002,-23.714931,-79.418,-46.2722,29.953001,-1.6511999,18.5336,-3.5812,-57.6366,-80.8704,21.6638,16.215,-6.0784,-8.3582,56.88,41.8922,-14.7276,1.9103999,-7.9994,-45.0758,-0.3086,28.62,-13.2878,-68.0314,0.3398,-36.220802,-4.8878,0.01,86.25,-51.7338,-5.3796,7.245,-26.321999,-21.181202,11.9696,30.75,-46.042797,91.26019,0.33720002,1.459,-6.3262,0.0758,33.34,-36.577,40.834198,0.3402,-0.0346,-26.168798,0.0046,23.92,0.0,-1.836,-4.254,-5.902,-1.871,0.0,3,B,0,0
    90	1,1002,-23.604784,-79.625,-43.9604,29.398201,-1.6452,18.461601,-5.1884003,-54.8016,-81.9406,19.998001,16.179201,-6.1948,-10.550799,56.88,41.292797,-18.108,1.887,-7.9994,-45.0758,-0.309,40.78,-18.94,-70.3322,0.3398,-28.521399,-19.8714,0.0058,96.7,-54.2062,-7.3497996,8.3536,-27.5192,-21.7322,12.1998,26.95,-45.8854,90.72099,0.3404,2.664,-7.8302,0.0228,33.34,-36.758602,38.887,0.3402,-4.0942,-25.7722,0.0042,23.92,0.0,-1.724,-4.14,-5.79,-1.759,0.0,3,B,0,0
    91	1,1002,-23.490602,-79.7886,-42.1174,28.8098,-1.6403999,18.404,-6.4698,-53.182796,-82.5664,18.8758,16.2102,-6.3094,-11.794001,56.88,39.9608,-25.62,1.835,-7.9994,-45.0758,-0.309,40.78,-21.5776,-72.683,0.3398,-24.738998,-26.193201,0.0044,93.0,-58.003,-10.2938,10.0038,-29.3324,-22.366999,12.5304,23.25,-45.582996,90.0098,0.341,4.4888,-9.0216,0.0064,33.34,-37.7238,35.0658,0.3402,-7.8492,-25.350801,0.004,23.92,0.0,-1.613,-4.03,-5.68,-1.649,0.0,3,B,0,0
    92	1,1002,-23.385002,-79.9654,-40.1274,28.0282,-1.6352,18.3416,-7.8538,-52.3712,-82.8834,18.268,16.2448,-6.3584003,-12.4162,56.88,39.095,-30.5028,1.8011999,-7.9994,-45.0758,-0.309,40.78,-23.1648,-74.5408,0.3398,-23.2476,-29.011398,0.0042,90.56,-61.2658,-12.7438,11.373,-30.6124,-22.78,12.534201,21.56,-44.3474,88.3676,0.341,9.573,-9.1524,0.0062,33.34,-38.6174,32.3078,0.3402,-8.387,-25.613602,0.004,23.92,0.0,-1.504,-3.922,-5.57,-1.539,0.0,3,B,0,0
    93	1,1002,-23.271523,-80.0196,-38.3168,27.205801,0.97760004,17.7936,-8.3572,-49.513798,-84.0076,15.896801,16.4098,-6.4709997,-14.5764,56.88,38.5622,-33.5076,1.7484,-7.9994,-45.0758,-1.1746,40.78,-27.171598,-79.7586,0.3398,-23.8432,-28.995,0.0094,90.56,-63.307404,-14.262199,12.1762,-30.6124,-22.78,11.667,21.56,-43.4318,87.6554,0.341,12.1292,-7.9221997,0.0062,33.34,-39.0318,31.02,0.3402,-8.1856,-25.863201,0.004,23.92,0.0,-1.393,-3.81,-5.457,-1.428,0.0,3,B,0,0
    94	1,1002,-23.162146,-79.9048,-36.245,26.138,0.97199994,17.7292,-9.8406,-48.142597,-84.54861,14.6352005,16.495,-6.5046,-15.5982,56.88,37.896202,-37.2636,1.6010001,-7.9994,-45.0758,-2.2566001,40.78,-29.2728,-82.054596,0.3398,-26.3726,-26.1872,0.01,90.56,-65.859,-16.1602,13.099,-30.6124,-22.78,10.583,21.56,-42.3136,87.0774,0.341,14.374599,-6.2328005,0.0056,33.34,-40.3102,26.632801,0.3402,-7.3108,-26.6856,0.004,23.92,0.0,-1.284,-3.703,-5.348,-1.319,0.0,3,B,0,0
    95	1,1002,-23.055462,-79.800804,-34.3278,24.991999,0.9668,17.6694,-11.2134,-46.6258,-85.14639,13.1494,16.5912,-6.5332003,-16.7202,56.88,36.4976,-45.1512,0.9972,-7.9988003,-45.0722,-4.5284,52.94,-32.2724,-84.6586,0.3398,-28.366999,-22.643,0.0098,100.0,-71.2544,-20.1984,14.8136,-31.3362,-23.8726,9.7168,18.0,-40.6422,86.4374,0.341,16.0848,-5.9978004,0.0066000004,33.34,-40.9726,24.1704,0.3402,-7.1852,-26.992199,0.004,35.9,0.0,-1.178,-3.598,-5.242,-1.214,0.0,3,B,0,0
