game_num,event_id,event_time,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,p0_pos_x,p0_pos_y,p0_pos_z,p0_vel_x,p0_vel_y,p0_vel_z,p0_boost,p1_pos_x,p1_pos_y,p1_pos_z,p1_vel_x,p1_vel_y,p1_vel_z,p1_boost,p2_pos_x,p2_pos_y,p2_pos_z,p2_vel_x,p2_vel_y,p2_vel_z,p2_boost,p3_pos_x,p3_pos_y,p3_pos_z,p3_vel_x,p3_vel_y,p3_vel_z,p3_boost,p4_pos_x,p4_pos_y,p4_pos_z,p4_vel_x,p4_vel_y,p4_vel_z,p4_boost,p5_pos_x,p5_pos_y,p5_pos_z,p5_vel_x,p5_vel_y,p5_vel_z,p5_boost,boost0_timer,boost1_timer,boost2_timer,boost3_timer,boost4_timer,boost5_timer,player_scoring_next,team_scoring_next,team_A_scoring_within_10sec,team_B_scoring_within_10sec
737,737004,-69.984276,-48.305,15.849,27.8618,23.857399,10.0618,-6.1488,-34.201202,0.7086,16.8488,-8.0836,29.8932,14.0038,17.44,-42.6822,-5.0988,0.3402,15.6752,-5.3753996,0.0042,18.05,-13.1212,-56.138397,2.0194001,22.1702,30.7884,-0.2858,19.61,-71.4182,1.0926,0.38959998,-7.4136,20.896002,5.9176,0.0,17.8,27.7446,1.4214,8.6842,45.162796,-0.9466,78.8,-42.849598,102.05981,10.1934,25.145401,-0.0058,15.3186,100.0,-0.579,-6.734,-0.684,0.0,-8.91,0.0,4,B,0,0
737,737004,-69.87518,-45.527,17.020601,27.0512,23.770601,10.0254,-7.64,-35.5978,5.638,19.054,-9.46,32.3426,13.7458,13.766,-41.601803,-5.4653997,0.3402,16.632801,-5.4944,0.0042,18.05,-11.644,-54.086803,2.0002,22.157,30.7686,-0.2814,19.61,-72.176,4.9006,1.3834,-0.1552,31.303001,5.7134004,0.0,18.45,31.132,1.3103999,8.647,45.1398,-1.9036,78.8,-40.3668,102.05981,11.7048,24.5524,-0.0054,14.949599,100.0,-0.47,-6.625,-0.575,0.0,-8.8,0.0,4,B,0,0
737,737004,-69.76601,-43.7466,17.7716,26.4384,23.7148,10.002,-8.5958,-36.5012,8.6834,20.2948,-10.1696005,33.9604,13.3522,10.08,-39.8564,-5.9844,0.3402,18.162199,-4.7498,0.0042,18.05,-9.7978,-51.522404,1.9396001,22.164,30.783,-1.1738,19.61,-72.191605,7.7756,1.8452001,-0.1816,31.4114,4.475,0.0,19.169,34.8928,1.1032,8.605,45.0908,-2.9612,78.8,-38.291397,102.05981,12.9652,20.0566,-0.0054,12.127399,100.0,-0.3608,-6.516,-0.4658,0.0,-8.69,0.0,4,B,0,0
737,737004,-69.65519,-40.5914,19.1022,25.1722,23.6186,9.9604,-10.289599,-37.737198,12.7762,21.821999,-10.9298,36.0584,12.885799,6.4,-36.791203,-6.5746,0.3402,20.33,-3.0626001,0.0042,18.05,-5.9138002,-46.1264,1.5402,22.229198,30.889,-3.3028,19.61,-72.2082,10.3974,1.964,-0.2116,31.501999,-0.17979999,0.0,20.445,42.0282,0.46240002,6.6940002,45.0784,-4.156,78.8,-36.634,102.05981,13.9581995,14.0822,-0.0054,8.3616,100.0,-0.2517,-6.406,-0.3567,0.0,-8.58,0.0,4,B,0,0
737,737004,-69.546585,-38.3158,20.301,24.1546,21.1344,57.9078,-3.4757998,-38.478,15.2256,22.673,-11.243199,37.269398,12.669399,5.49,-35.0536,-6.7862,0.3402,21.260801,-1.8512,0.0046,18.05,-4.4304,-44.0652,1.2888,22.267601,30.941002,-4.134,19.61,-72.245,15.1352005,1.9174,-0.2874,31.6546,-0.32299998,0.0,20.781399,45.036,0.31440002,3.6766,45.149,-0.36040002,78.8,-34.4114,102.05981,15.1854,15.8402,-0.006,7.213,100.0,-0.138,-6.293,-0.2429,0.0,-8.46,0.0,4,B,0,0
737,737004,-69.43533,-35.6796,27.525,23.6128,21.0534,57.685802,-5.0834,-40.083202,20.758799,24.3654,-9.7088,34.0076,9.3296,5.49,-32.884,-6.8096004,0.3402,21.973,1.3562,0.0047999998,18.05,-1.8264,-40.451,0.7136,22.468601,30.921001,-5.6578,19.61,-72.2772,18.3044,1.8862,-0.335,31.7088,-0.3114,0.0,20.8454,52.18,0.3384,-1.782,45.043198,0.0496,78.8,-33.0372,102.05981,15.7424,16.9492,-0.0054,6.4392,100.0,-0.02843,-6.184,-0.1334,0.0,-8.35,0.0,4,B,0,0
737,737004,-69.32189,-33.228,34.2422,22.9262,20.9778,57.4802,-6.5784,-41.0552,24.1596,25.2282,-9.7088,34.0076,8.0288,5.49,-29.4482,-6.0,0.3402,20.9358,8.716599,0.0047999998,18.05,0.31620002,-37.692398,0.318,24.5052,29.0254,-1.4388001,19.61,-72.3248,22.795801,1.842,-0.33540002,31.7092,-0.3094,0.0,20.5716,56.6766,0.3402,-3.88,44.837,0.0062,78.8,-31.4296,102.05981,16.3,18.0214,-0.0054,5.7444,100.0,0.0,-6.07,-0.02075,0.0,-8.24,0.0,4,B,0,0
737,737004,-69.207054,-30.7854,40.935402,22.065601,20.902199,57.275803,-8.0682,-42.5132,29.260801,26.2778,-9.7088,34.0076,6.0776,5.49,-27.783,-5.0896,0.3402,19.0632,12.693001,0.0047999998,18.05,4.73,-33.0934,0.3376,28.3124,27.3116,0.0616,15.79,-72.3528,25.4378,1.8072,-0.33540002,31.7092,-0.7422,0.0,20.081999,60.3848,0.3402,-7.8596,44.079,0.005,78.8,-28.564,102.05981,16.842,20.0354,-0.0058,1.3714,100.0,0.0,-5.957,0.0,0.0,-8.125,0.0,4,B,0,0
737,737004,-69.10162,-28.8724,46.177597,21.267601,20.8428,57.1152,-9.235,-43.404198,32.3782,26.7756,-9.7088,34.0076,4.8852,5.49,-26.168402,-3.7324,0.3402,16.6072,16.253399,0.0042,18.05,8.0256,-30.2188,0.3398,32.4958,25.405401,0.0064,12.3,-72.3836,28.3454,1.6803999,-0.3456,31.7556,-1.9156,0.0,17.9348,67.037,0.3402,-18.9368,39.452,0.0047999998,90.56,-26.34,102.05981,16.724201,20.719799,-0.0058,-3.3226001,100.0,0.0,-5.855,0.0,0.0,-8.02,0.0,4,B,0,0
737,737004,-68.992325,-26.2724,53.302402,20.0076,20.761799,56.896202,-10.8208,-44.2952,35.4956,27.1636,-9.7088,34.0076,3.6928,5.49,-23.588202,-0.98300004,0.4902,17.29,17.7724,6.0741997,16.72,11.1894,-28.0062,0.3398,36.0774,23.1864,0.0044,8.42,-72.4406,33.3898,1.2108,-0.3678,31.9548,-3.9128,0.0,15.4486,71.0036,0.3402,-26.2372,33.923203,0.0047999998,90.56,-24.854399,101.909805,16.3982,17.7974,-6.0812,-5.3426,100.0,0.0,-5.74,0.0,0.0,-7.91,0.0,4,B,0,0
737,737004,-68.87504,-24.1996,58.982403,18.857,20.696999,56.722202,-12.085,-45.1048,38.3296,27.421398,-9.7067995,34.0106,2.5983999,2.883,-22.385,0.236,0.92120004,18.5348,18.702,6.677,24.36,16.941,-24.6504,0.3398,40.3528,21.5384,0.0044,4.547,-72.4646,35.5234,0.9184,-0.37080002,32.041,-4.7592,0.0,13.5606,73.1298,0.6996,-29.513401,30.811,6.4003997,88.0,-23.517,101.3378,15.9022,15.8478,-7.862,-6.4276,100.0,0.0,-5.625,0.0,0.0,-7.793,0.0,4,B,0,0
737,737004,-68.76524,-21.618,66.0582,17.2414,20.616001,56.506203,-13.66,-46.625,43.7898,27.3942,-9.6076,34.8494,-2.6882,0.0,-20.4788,3.0092,1.511,19.6398,32.464,5.1456,20.6,20.7596,-22.841202,0.3398,42.352596,17.9514,0.0046,2.354,-72.483,40.6032,0.3142,-0.1306,32.0792,-0.12100001,0.0,9.9972,76.8196,1.565,-31.385,32.3294,8.3246,84.2,-20.481,99.739006,14.422199,15.843,-8.348,-8.9142,100.0,0.0,-5.51,0.0,0.0,-7.684,0.0,4,B,0,0
737,737004,-68.64814,-19.2174,72.638,15.556,20.541399,56.3046,-15.124599,-47.587402,47.279198,27.033401,-9.63,34.896,-4.2438,0.0,-17.201801,8.242801,1.8862,21.0624,33.2042,-0.2498,20.78,23.6164,-21.738998,0.3398,43.18,15.566,0.0088,2.354,-72.502594,43.277203,0.3312,-0.2552,32.077,0.1722,0.0,5.1540003,82.0284,3.1894,-29.521202,33.1906,11.952801,80.44,-19.1606,99.043,13.6292,15.8536,-8.358,-10.011,100.0,0.0,-5.402,0.0,0.0,-7.57,0.0,4,B,0,0
737,737004,-68.53533,-16.996,78.7266,13.8382,20.4738,56.1174,-16.48,-48.3102,49.8964,26.671799,-9.6424,34.9026,-5.2832003,0.0,-15.2702,11.2854,1.8584,21.0762,33.1988,-0.3094,20.78,31.2524,-19.2654,0.3398,43.8298,13.4984,0.0088,2.354,-72.5168,45.6838,0.3382,-0.1176,32.077,0.0502,12.16,2.4078,85.065,4.2488003,-30.1448,32.8952,11.188399,76.56,-17.9708,98.4166,12.8376,15.856,-8.3612,-10.988199,100.0,0.0,-5.285,0.0,0.0,-7.457,0.0,4,B,0,0
737,737004,-68.42619,-14.952,84.329,12.122601,20.4114,55.9458,-17.727,-49.918198,55.712402,25.595,-9.6546,34.906002,-7.4986,0.0,-13.8654,13.498199,1.8376,21.0762,33.1988,-0.3094,20.78,35.6386,-17.9262,0.3398,43.878197,13.334399,0.0088,2.354,-72.2646,51.002403,0.3402,4.2070003,31.517601,0.0047999998,12.16,-0.13520001,87.8026,5.1541996,-30.651201,32.642,10.5348,72.9,-15.325,97.0168,10.8154,15.9058,-8.4754,-13.1762,100.0,0.0,-5.176,0.0,0.0,-7.348,0.0,4,B,0,0
737,737004,-68.31523,-12.5752,90.8434,9.9636,20.3386,55.747,-19.1772,-50.722202,58.6204,24.9204,-9.6546,34.906002,-8.5806,0.0,-10.0022,19.583399,1.7803999,21.0762,33.1988,-0.3094,20.78,39.296,-16.8172,0.3398,43.8882,13.2982,0.0088,2.354,-71.7232,53.578,0.3402,8.467,30.266,0.0047999998,12.16,-5.314,93.2222,6.7634,-31.1876,32.4646,8.6846,73.3,-13.9872,96.2878,9.6674,16.3572,-9.2956,-14.2638,96.25,0.0,-5.066,0.0,0.0,-7.234,0.0,4,B,0,0
737,737004,-68.20618,-9.0392,91.6274,8.2938,36.695,-14.627,-13.9788,-51.5262,61.528397,24.155401,-9.6546,34.906002,-9.6626005,0.0,-8.5974,21.796202,1.7596,21.0762,33.1988,-0.3094,20.78,42.2224,-15.9307995,0.3398,43.8904,13.288199,0.0088,2.354,-70.8108,56.0076,0.3402,12.9648,28.113998,0.0047999998,12.16,-7.6565995,95.6576,7.3747997,-31.272,32.4766,7.7234,73.3,-12.636801,95.5964,8.4174,15.44,-3.8151999,-15.9706,92.56,0.0,-4.957,0.0,0.0,-7.125,0.0,4,B,0,0
737,737004,-68.092545,-4.7664003,89.9242,6.5714,36.5634,-14.5738,-15.4422,-53.2146,67.6352,22.256,-9.6546,34.906002,-11.9348,0.0,-5.2609997,27.0516,1.5882001,21.0762,33.1988,-2.0406,20.78,50.6358,-13.3824,0.3398,43.8904,13.284599,0.0088,2.354,-67.9684,60.5554,0.3402,18.2894,24.4958,0.0042,12.16,-10.789599,98.90481,8.0768,-31.378601,32.4666,6.4258003,73.3,-9.7836,94.6536,5.5306,16.935,-6.7138,-16.6362,88.75,0.0,-4.844,0.0,0.0,-7.01,0.0,4,B,0,0
737,737004,-67.98156,-0.8124,88.348206,4.8194,36.4412,-14.5244,-16.7964,-54.099,70.834,21.1026,-9.6546,34.906002,-13.125,0.0,-3.3294,30.0942,1.3414,21.0824,33.2032,-3.2270002,20.78,53.927998,-12.3852005,0.3398,43.8904,13.284599,0.0088,2.354,-66.2346,62.7544,0.3402,19.3538,23.6222,0.0042,12.16,-15.7706,104.0416,8.9202,-31.53,32.4178,4.3306,73.3,-8.506,94.132,4.2616,17.0468,-6.9938,-17.304201,89.44,0.0,-4.73,0.0,0.0,-6.9,0.0,4,B,0,0
737,737004,-67.87517,3.4308,86.657005,2.769,36.31,-14.4712,-18.2498,-54.903,73.742004,19.9596,-9.6546,34.906002,-14.207,0.0,-1.5696001,32.8634,1.0244,21.145601,33.255,-4.275,20.78,60.3996,-10.115,0.3398,41.855,17.8872,0.0098,2.354,-64.5908,64.6958,0.3402,20.0158,23.0444,0.0042,12.16,-16.08,106.995995,9.2242,0.90519994,28.9448,2.3226,73.3,-6.7678003,93.3118,2.467,20.928001,-21.1176,-18.4886,89.44,0.0,-4.62,0.0,0.0,-6.79,0.0,4,B,0,0
737,737004,-67.758575,6.7862,85.327995,2.4792,26.402199,-10.385799,10.6526,-56.4306,79.266,17.535,-9.654,34.8604,-16.341,0.0,0.5894,36.154,0.5256,22.2648,32.494198,-5.1882,18.31,63.7548,-8.4196005,0.3398,38.7388,22.498201,0.0095999995,2.354,-61.3456,68.275,0.3402,20.8398,22.2826,0.0042,12.16,-16.0222,108.92361,9.3464,0.8372,28.887,1.4516001,73.3,-3.8056,89.8582,0.2588,12.2123995,-24.3202,-0.3632,88.25,0.0,-4.51,0.0,0.0,-6.68,0.0,4,B,0,0
737,737004,-67.65214,9.422199,84.29099,3.4722,26.3206,-10.3522,9.3212,-57.315,82.4584,15.973001,-9.6486,34.7986,-17.6242,0.0,2.6076002,38.811203,0.3118,25.9736,31.2504,0.009,14.6,67.072205,-6.084,0.3398,34.044,27.806799,0.009,2.354,-59.4206,70.3034,0.3402,21.1282,22.0044,0.0042,12.16,-15.955601,111.3268,9.4174,0.775,28.794199,0.37,73.3,-2.8094,87.4796,0.31780002,11.330601,-26.6532,0.44259998,84.56,0.0,-4.402,0.0,0.0,-6.57,0.0,4,B,0,0
737,737004,-67.54069,12.4869995,83.085594,4.4628,26.2254,-10.3136,7.773,-58.198997,85.6446,14.2932,-9.6328,34.7232,-18.9106,0.0,8.2062,44.6182,0.3394,30.815401,29.4522,0.026600001,14.12,71.6362,-1.421,0.3398,27.011398,33.797,0.0094,100.0,-57.471603,72.308395,0.3402,21.3688,21.7668,0.0042,12.16,-15.8158,116.328606,8.5204,0.64879996,24.1304,-8.5764,73.3,-1.5694001,85.0466,0.3368,15.626801,-26.1754,0.0808,92.4,0.0,-4.29,0.0,-9.93,-6.46,0.0,4,B,0,0
737,737004,-67.43047,15.322801,81.97019,5.2212,26.137,-10.279799,6.34,-59.561203,90.554596,11.4652,-9.6034,34.605,-20.896599,0.0,10.0124,46.327003,0.3402,31.0028,29.248602,0.0066000004,14.12,73.8354,1.8436,0.3398,21.2472,37.0622,0.0095999995,100.0,-55.503,74.2938,0.3402,21.5606,21.5732,0.0042,12.16,-15.7662,118.318,7.5726,0.42080003,19.3752,-11.0538,73.3,-0.0546,82.9406,0.3398,20.288,-24.3618,0.0136,88.7,0.0,-4.184,0.0,-9.82,-6.35,0.0,4,B,0,0
737,737004,-67.32329,18.3662,80.7732,5.8648,26.0428,-10.2434,4.8022,-60.361,93.435196,9.67,-9.588,34.5402,-22.068798,0.0,15.0368,51.353397,1.2947999,29.912199,30.4516,7.7482,14.12,75.324,5.0434,0.3398,14.9868,39.3498,0.0095999995,100.0,-51.8158,77.7782,0.3402,23.286598,19.4314,0.0044,12.16,-15.8012,118.9658,6.6521997,-1.1122,5.4442,-9.578,73.3,4.3596,79.2708,0.3398,29.4142,-17.2474,0.005,85.06,0.0,-4.074,0.0,-9.71,-6.242,0.0,4,B,0,0
737,737004,-67.214195,21.1826,79.6656,6.302,25.956999,-10.2096,3.3792002,-61.0792,96.0234,7.9708004,-9.575399,34.485,-23.126001,0.0,17.2784,53.6356,1.896,29.889,30.42,7.7440004,14.12,76.6166,11.4474,0.35779998,1.8712,40.791203,0.1874,100.0,-49.9954,79.1244,0.3402,25.0854,16.592,0.0046,12.16,-15.941601,119.363,5.9242,-2.404,2.919,-6.3248,73.3,6.7008,78.1472,0.3398,32.5718,-13.0822,0.005,81.4,0.0,-3.965,0.0,-9.6,-6.133,0.0,4,B,0,0
737,737004,-67.105095,23.773998,78.6464,6.5690002,25.8778,-10.1784,2.0698,-61.761,98.8786,5.641,1.5374,8.9872,-21.758999,0.0,19.7684,56.1716,2.4919999,29.889,30.42,6.66,14.12,76.4776,15.502399,0.3536,-3.5784,40.3152,-0.1712,100.0,-47.8182,80.326004,0.3402,26.8496,12.756,0.0042,12.16,-16.2286,119.3728,5.4294,-3.9176002,-1.0582,-4.5224,73.3,8.9609995,77.4286,0.3398,34.8598,-8.9312,0.005,77.7,0.0,-3.855,0.0,-9.49,-6.023,0.0,4,B,0,0
737,737004,-66.996,26.357399,77.6302,6.7052,25.798601,-10.1472,0.7644,-61.7406,97.878395,2.565,-0.801,-12.864201,-16.0758,0.0,24.7462,61.256,3.4184,29.7628,31.0394,4.7976003,12.86,76.0778,18.847801,0.3386,-5.5106,40.0376,-0.1748,100.0,-43.196,82.0326,0.3402,28.1988,8.7694,0.0042,12.16,-17.0036,118.89941,4.6216,-4.9026003,-4.807,-6.0388002,73.3,15.7876005,76.4256,0.3398,39.1718,-3.5586,0.0044,73.94,0.0,-3.746,0.0,-9.38,-5.914,0.0,4,B,0,0
737,737004,-66.88447,29.1472,76.5328,6.7058,25.712801,-10.1134,-0.6444,-61.802002,96.3652,1.3676,-0.8682,-19.0918,-10.2786,0.0,26.962,63.641003,3.7670002,29.3528,32.401398,4.5244,9.805,75.527,22.510801,0.3378,-6.2978,39.911,0.0418,100.0,-41.081802,82.689,0.3402,28.0516,9.0902,0.0044,12.16,-17.3424,118.3062,3.9473999,-2.566,-7.5271997,-8.4408,73.3,18.7892,76.1776,0.3398,40.6916,-3.1772,0.0044,71.4,0.0,-3.633,0.0,-9.266,-5.8,0.0,4,B,0,0
737,737004,-66.7755,32.3548,75.2712,6.5176,25.613798,-10.0744,-2.2628,-62.028,94.4804,0.67620003,-3.8798,-21.5354,-4.8492002,0.0,29.398798,66.3654,4.1072,29.236599,32.718002,3.6054,9.805,74.8158,26.476799,0.3402,-8.2358,39.1074,0.0086,100.0,-38.7858,83.542404,0.3402,27.004799,11.407801,0.0046,23.92,-17.461601,117.629005,3.1172,-0.4266,-8.495999,-11.1154,73.3,22.2178,75.9234,0.3398,41.207,-2.7652,0.0088,71.4,0.0,-3.525,0.0,-9.164,-5.695,0.0,4,B,0,0
737,737004,-66.666405,35.721798,74.876,6.481,50.8042,40.0954,12.9674,-63.1448,90.8198,0.341,-8.4356,-22.203999,-0.33580002,0.0,33.9794,71.6326,4.5052,26.4372,37.6198,1.3466,9.805,73.7492,30.5954,0.3402,-11.026999,37.1064,0.0042,100.0,-34.7478,85.7596,0.3402,24.426,15.6954,0.0042,23.92,-16.861801,116.082596,1.3614,6.2254,-8.7072,-8.057,72.1,28.598999,75.9502,0.3398,39.2336,3.3734,0.0094,71.4,0.0,-3.416,0.0,-9.055,-5.586,0.0,4,B,0,0
737,737004,-66.560135,40.3718,78.5458,7.6082,50.6612,39.9832,11.7402,-63.9596,88.7634,0.33,-9.1626005,-22.6434,-0.0068,0.0,35.7984,74.0794,4.4126,24.414,32.9336,-1.4726,9.805,71.7222,36.211002,0.3402,-15.0214,33.583603,0.0044,100.0,-32.9384,86.9698,0.3402,23.9466,16.387,0.0042,23.92,-16.0238,115.242805,0.72519994,12.1188,-9.3826,-4.9955997,68.5,31.3126,76.2558,0.3398,33.7844,4.2788,0.0092,71.4,0.0,-3.31,0.0,-8.945,-5.48,0.0,4,B,0,0
737,737004,-66.45018,45.429398,82.5374,8.71,50.5052,39.8608,10.4052,-64.7334,86.8532,0.337,-9.3844,-23.1476,0.066599995,0.0,37.8324,76.8272,4.2714,24.411001,32.9908,-0.84319997,9.805,69.9918,39.389,0.3402,-19.179,30.456001,0.0042,100.0,-30.9526,88.3492,0.3402,23.7656,16.6424,0.0042,23.92,-14.8094,114.450195,0.59419996,16.201801,-9.463,-0.0434,64.7,33.9572,76.6014,0.3398,30.871,4.0368,0.0092,71.4,0.0,-3.197,0.0,-8.836,-5.367,0.0,4,B,0,0
737,737004,-66.341064,51.7298,87.5098,9.8996,50.313198,39.7078,8.7424,-66.0904,83.5166,0.34,-9.7382,-23.9034,0.0072000003,0.0,42.103798,82.602196,4.209,24.411001,32.9924,-0.3094,9.805,68.6354,41.361603,0.3402,-21.1284,28.987,0.0042,100.0,-26.802,91.2732,0.3402,23.6982,16.7338,0.0042,23.92,-12.159201,113.126396,0.5756,20.1252,-9.4304,-0.2942,62.75,38.2482,77.1416,0.3398,18.739399,2.3082001,0.0092,71.4,0.0,-3.09,0.0,-8.73,-5.258,0.0,4,B,0,0
737,737004,-66.23355,57.5886,92.133606,10.822801,50.134,39.565,7.1962,-67.131805,80.6616,0.34,-7.8529997,-25.0536,0.0068,0.0,44.1378,85.352196,4.183,24.411001,32.9924,-0.3094,9.805,65.5088,45.4526,0.3402,-14.4484,18.6316,0.0042,100.0,-24.828001,92.6672,0.3402,23.694199,16.7372,0.0042,23.92,-9.745399,112.012,0.5346,21.136398,-9.6958,-0.3768,62.75,39.5598,77.3024,0.3398,14.1938,1.7398,0.0092,71.4,0.0,-2.984,0.0,-8.62,-5.152,0.0,4,B,0,0
737,737004,-66.12257,62.416603,95.81821,11.491,-21.251999,-31.825,2.4272,-67.567406,79.1808,0.64599997,-7.1414003,-25.6064,6.3224,0.0,46.3752,88.3772,4.1544,24.411001,32.9924,-0.3094,9.805,64.7312,46.413,0.3402,-12.5198,14.7762,0.0047999998,100.0,-23.446201,93.643,0.3402,23.6928,16.7372,0.0042,23.92,-8.4978,111.440994,0.5122,21.5852,-9.845201,-0.38459998,62.75,41.279,77.4414,1.0436,11.2,0.614,7.2159996,71.4,0.0,-2.873,0.0,-8.51,-5.043,0.0,4,B,0,0
737,737004,-66.01346,60.295,92.641,11.663,-21.1872,-31.726599,1.1206,-68.2986,76.5316,1.2874,-9.058599,-35.5542,5.9365997,0.0,48.002403,90.577194,4.1335998,24.411001,32.9924,-0.3094,9.805,63.666203,47.5256,0.3402,-8.9186,8.114,0.0052,100.0,-19.975,96.135994,0.3402,15.750401,12.347199,0.0044,23.92,-6.2668,110.5558,0.47759998,22.978401,-7.7078004,-0.3046,62.75,42.4016,77.503,1.8328,11.2302,0.611,7.8617997,71.4,0.0,-2.764,0.0,-8.4,-4.934,0.0,4,B,0,0
737,737004,-65.90436,58.1798,89.4734,11.704399,-21.1224,-31.6282,-0.1814,-69.6596,71.1846,2.006,-9.0848,-35.711597,2.4832,0.0,52.477203,96.6272,3.9824,24.411001,32.9924,-1.8242,9.805,62.0286,48.647003,0.3402,-12.4293995,7.4416,0.0042,100.0,-18.6624,97.2282,0.3402,15.851601,13.6122,0.0042,23.92,-4.6998,110.120995,0.46040002,23.8522,-5.8259997,-0.23200001,62.75,43.286,77.559,2.7256,10.2048,0.71699995,12.5192,71.4,0.0,-2.654,0.0,-8.29,-4.824,0.0,4,B,0,0
737,737004,-65.79525,55.5448,85.528206,11.573199,-21.041399,-31.5074,-1.8016,-70.4934,67.9094,2.0182002,-9.0862,-35.7272,-0.316,0.0,54.7146,99.6522,3.755,24.4072,33.0094,-3.0307999,9.805,60.771,49.3498,0.3402,-15.1022,8.0052,0.0,96.1,-17.468199,98.290596,0.3402,16.0038,14.573001,0.0042,23.92,0.12100001,109.0208,0.4168,18.456,-5.9706,-0.2348,62.75,44.051003,77.613,3.6242,10.2048,0.71699995,11.5436,71.4,0.0,-2.541,0.0,-8.18,-4.71,0.0,4,B,0,0
737,737004,-65.67859,53.4444,82.3826,11.323001,-20.976599,-31.4114,-3.0934,-71.4014,64.3396,1.9846001,-9.0732,-35.6582,-0.3316,0.0,57.1148,100.987404,4.1436,12.4566,2.3602,2.1078,9.805,58.7316,50.195,0.3402,-19.5094,6.3478003,0.0,92.4,-14.7346,100.8404,0.3402,16.7736,15.684,0.0042,23.92,1.3566,108.519806,0.397,11.8876,-5.8294,-0.22639999,62.75,45.8304,77.6802,5.4272,11.6062,-0.24200001,10.6698,67.56,0.0,-2.43,0.0,-8.06,-4.598,0.0,4,B,0,0
737,737004,-65.57003,50.8276,78.4644,10.829,-20.895601,-31.291399,-4.7026,-72.8354,58.7098,1.9344001,-9.038,-35.4606,-0.29860002,0.0,57.8792,100.8198,4.1014004,6.1436,-2.9336,-2.4314,9.805,56.9698,50.626602,0.3402,-22.3836,4.4286,-0.0008,89.8,-13.459001,101.9468,0.3402,17.1992,13.853199,0.0047999998,23.92,2.8972,107.5872,0.363,10.8764,-7.2238,-0.229,62.75,46.74,77.6336,6.2316,12.5432,-0.9202,10.78,63.97,0.0,-2.32,0.0,-7.957,-4.49,0.0,4,B,0,0
737,737004,-65.460945,49.7402,74.6038,11.3226,8.7232,-45.644398,19.942,-73.5876,55.7586,1.9103999,-9.0246,-35.384,-0.2836,0.0,58.2718,100.5934,3.7768,3.3654,-2.5052001,-5.054,9.805,52.967796,51.216,0.3402,-24.639599,3.6594,0.004,89.8,-11.2738,103.3368,0.3402,12.2084,5.2804,0.0052,23.92,3.846,106.937004,0.3454,11.845799,-8.253,-0.1284,62.75,48.762203,77.3754,7.8297997,11.4062,-2.3618,8.1008005,61.97,0.0,-2.213,0.0,-7.848,-4.383,0.0,4,B,0,0
737,737004,-65.352196,50.611,70.0472,13.243,8.6968,-45.5052,18.5822,-74.2644,53.106003,1.888,-9.020801,-35.3634,-0.3752,0.0,58.386803,100.386795,3.2116,-0.42439997,-2.0953999,-7.0768,9.805,50.4756,51.584198,0.3402,-25.0932,3.5766,0.004,89.8,-9.9464,103.73,0.3402,14.1842,2.7268,0.005,23.92,4.7720003,106.282005,0.3392,12.691999,-9.1686,-0.082600005,62.75,49.9046,77.137794,8.5712,11.425799,-2.3758001,6.8246,61.97,0.0,-2.104,0.0,-7.74,-4.273,0.0,4,B,0,0
737,737004,-65.246414,51.4792,65.504,15.027801,8.6704,-45.366,17.2264,-75.0164,50.1578,1.8119999,-9.0252,-35.391003,-1.3510001,0.0,57.9278,99.8734,1.8628,-4.2866,-5.8886,-9.2558,9.805,47.9804,51.9292,0.3402,-24.5738,3.1838,0.004,89.8,-8.502399,103.878395,0.3402,14.0862,0.506,0.0044,23.92,6.3062,105.107,0.3388,13.4698,-10.8658,0.027999999,62.75,50.666203,76.9794,8.9936,11.425799,-2.3758001,5.9574,61.97,0.0,-1.995,0.0,-7.633,-4.164,0.0,4,B,0,0
737,737004,-65.13297,52.560802,59.8452,17.0684,8.6374,-45.192,15.5376005,-76.7484,43.3584,1.3234,-9.051,-35.5666,-3.6648002,0.0,57.5102,99.020996,0.9974,-4.0066,-11.1006,-7.1391997,9.805,46.566,52.07,0.3402,-24.057,1.7592,0.0046,89.8,-7.2265997,103.7778,0.3402,14.244,-2.409,0.005,23.92,8.524799,103.2334,0.34,14.5286,-12.591999,0.0068,62.75,52.475,76.603195,9.7654,11.425799,-2.3758001,3.8978,61.97,0.0,-1.886,0.0,-7.523,-4.055,0.0,4,B,0,0
737,737004,-65.02452,53.566803,54.582596,18.783,8.6066,-45.0296,13.966999,-77.5032,40.39,0.97040004,-9.065,-35.666798,-4.7038,0.0,57.2896,98.1792,0.59099996,-2.7373998,-13.904,-4.7392,9.805,42.082996,51.7044,0.3402,-25.071201,-6.3526,0.0004,87.2,-6.2604,103.5338,0.3402,14.6184,-4.6712,0.005,23.92,9.767,102.1516,0.34,15.211801,-13.288,0.0068,62.75,53.427002,76.4052,10.0404,11.425799,-2.3758001,2.8138,61.97,0.0,-1.774,0.0,-7.41,-3.943,0.0,4,B,0,0
